id,x,y,z,size,time,r,g,b
11,41.40003775,67.55248062,29.09636908,3,77,247,204,49
12,60.90570128,72.55810895,63.35264149,3,77,247,204,49
13,63.49030419,68.92278639,34.8632315,3,77,247,204,49
14,49.30648316,24.89311633,31.23463346,3,77,247,204,49
15,23.6725965,70.06268611,49.1104208,3,77,247,204,49
16,41.49144159,23.39339428,37.15390373,3,77,247,204,49
17,52.56974072,72.04865587,33.52810107,3,77,247,204,49
18,28.20714942,35.38697465,52.21115688,3,77,247,204,49
19,53.88881133,74.90216592,39.83749103,3,77,247,204,49
20,55.31113665,29.81371902,65.98455085,3,77,247,204,49
21,29.31906647,74.66278664,53.32968115,3,77,247,204,49
22,48.48210487,67.66709313,29.40555691,3,77,247,204,49
23,29.37563808,63.54775389,71.10674794,3,77,247,204,49
24,57.83963303,77.79864012,52.34526967,3,77,247,204,49
25,39.70168726,30.94278475,28.78154261,3,77,247,204,49
26,69.257529,28.45169031,53.4549298,3,77,247,204,49
27,34.53437981,33.37335311,65.13794801,3,77,247,204,49
28,25.77340385,41.01938794,51.51310137,3,77,247,204,49
29,29.83954546,38.39441899,63.85981576,3,77,247,204,49
30,74.57358302,36.41655784,54.61228867,3,77,247,204,49
31,37.28503261,58.8023977,28.53878796,3,77,247,204,49
32,29.05180811,33.42374796,46.95275421,3,77,247,204,49
33,73.16867844,58.73562141,38.1002902,3,77,247,204,49
34,25.90341336,39.85538385,46.78233889,3,77,247,204,49
35,74.6013964,37.1538199,35.45545693,3,77,247,204,49
36,27.40622422,51.48161284,36.03293626,3,77,247,204,49
37,30.12796513,52.61056622,29.56937391,3,77,247,204,49
38,29.06162637,35.37916559,60.8411146,3,77,247,204,49
39,26.60741601,56.53364437,69.15424036,3,77,247,204,49
40,31.74716109,58.29978894,31.55883483,3,77,247,204,49
41,53.51566402,71.86200027,69.20149067,3,77,247,204,49
42,30.69095941,32.86291723,56.91158645,3,77,247,204,49
43,31.23923494,45.30419098,29.10351571,3,77,247,204,49
44,67.64431292,44.68174053,71.82367445,3,77,247,204,49
45,37.24918409,27.31742514,56.88823521,3,77,247,204,49
46,22.2377378,45.7364844,49.82936669,3,77,247,204,49
47,29.43749455,46.9050632,68.29971044,3,77,247,204,49
48,20.33451869,49.97398022,55.11199267,3,77,247,204,49
49,64.85065501,74.9018348,52.53514873,3,77,247,204,49
0,53.97875842,53.10774071,51.86872861,5,78,229,45,32
1,49.49484138,47.58721404,50.32850094,5,78,229,45,32
2,44.81740383,55.13327301,51.60250984,5,78,229,45,32
3,53.4829319,49.44110031,47.22228697,5,78,229,45,32
4,50.16713796,47.04537026,45.39479987,5,78,229,45,32
5,48.75681572,49.02534115,47.03706259,5,78,229,45,32
6,51.87307695,47.38547835,46.3434361,5,78,229,45,32
7,50.12688433,50.09074464,55.17120098,5,78,229,45,32
8,54.00785086,48.29130543,46.26782764,5,78,229,45,32
9,49.1900637,47.68202081,48.72694695,5,78,229,45,32
0,27.05950222,42.02312145,63.97648689,3,78,247,204,49
1,62.00914928,27.32696559,55.56833577,3,78,247,204,49
2,50.19397052,26.5692355,62.71299789,3,78,247,204,49
3,48.07021497,69.18770165,72.93619622,3,78,247,204,49
4,57.8040298,23.38139281,51.55894358,3,78,247,204,49
5,27.02151064,39.76345904,56.63693744,3,78,247,204,49
6,42.03944627,63.79235554,27.0911636,3,78,247,204,49
7,21.32342494,58.5715723,47.270565,3,78,247,204,49
8,78.57381567,51.13404996,44.32513945,3,78,247,204,49
9,29.20805913,39.54413235,32.80879106,3,78,247,204,49
10,45.23779933,72.14735447,33.13837137,3,78,247,204,49
11,41.53415775,67.03670937,29.9425321,3,78,247,204,49
12,61.18562817,73.38522514,63.84000147,3,78,247,204,49
13,62.89471015,68.28224822,35.34797741,3,78,247,204,49
14,49.19978476,25.69856109,31.81762077,3,78,247,204,49
15,24.41668831,69.39487695,49.12934934,3,78,247,204,49
16,41.65180856,24.29136518,37.56369721,3,78,247,204,49
17,52.32369184,71.27252657,34.10868979,3,78,247,204,49
18,27.34624681,34.88975103,52.31893148,3,78,247,204,49
19,54.07076958,75.75503341,39.34809524,3,78,247,204,49
20,55.54088651,29.01468326,66.54020978,3,78,247,204,49
21,28.69445678,75.44096239,53.39529546,3,78,247,204,49
22,48.53853952,66.94196744,30.09185704,3,78,247,204,49
23,29.9202672,63.10197579,70.39635297,3,78,247,204,49
24,57.97712003,78.78903835,52.35971509,3,78,247,204,49
25,39.93130224,31.59405633,29.50481454,3,78,247,204,49
26,68.52971857,29.1249605,53.32454868,3,78,247,204,49
27,33.90538763,32.69939119,65.52543242,3,78,247,204,49
28,24.84685663,40.65349248,51.60045569,3,78,247,204,49
29,29.02558362,37.92515386,64.2022429,3,78,247,204,49
30,73.67886186,36.83100855,54.44584147,3,78,247,204,49
31,36.83724079,59.15654532,27.7177752,3,78,247,204,49
32,28.23517401,32.85160595,46.8768445,3,78,247,204,49
33,73.98994441,59.09667877,37.65852126,3,78,247,204,49
34,25.01213095,39.4127048,46.68409979,3,78,247,204,49
35,73.7628371,37.51742873,35.86117472,3,78,247,204,49
36,26.58135244,51.45404435,35.468289,3,78,247,204,49
37,30.80992117,52.381047,30.26382109,3,78,247,204,49
38,29.79542702,35.90792128,60.41455391,3,78,247,204,49
39,27.28388067,56.31130166,68.45212976,3,78,247,204,49
40,31.11981996,58.55838805,30.8242808,3,78,247,204,49
41,53.25845907,71.14572878,68.55279909,3,78,247,204,49
42,29.93153452,32.26728292,57.17329927,3,78,247,204,49
43,31.79788814,45.4800179,29.91406584,3,78,247,204,49
44,68.3521433,44.45931294,72.49412365,3,78,247,204,49
45,36.75717987,26.49906824,57.18526017,3,78,247,204,49
46,21.31906968,45.34936954,49.75068402,3,78,247,204,49
47,28.68756332,46.66726952,68.91700884,3,78,247,204,49
48,21.31164961,49.97952445,54.89942641,3,78,247,204,49
49,65.28572807,75.80193794,52.55807831,3,78,247,204,49
0,53.25328369,52.58065247,52.31129433,5,79,229,45,32
1,50.02923985,46.85167765,49.91208228,5,79,229,45,32
2,45.58956596,55.69428164,51.9008971,5,79,229,45,32
3,52.90204159,50.24062723,47.06956777,5,79,229,45,32
4,49.37527132,46.47004547,45.1899863,5,79,229,45,32
5,49.27492916,48.31221917,47.50930776,5,79,229,45,32
6,52.57506378,47.89550164,45.84635388,5,79,229,45,32
7,49.53990314,50.89865493,55.22348906,5,79,229,45,32
8,53.28237613,47.76421718,46.71039335,5,79,229,45,32
9,49.72446216,46.94648442,48.31052829,5,79,229,45,32
0,27.70979702,42.41486928,63.32560264,3,79,247,204,49
1,62.44906424,26.4915725,55.89787063,3,79,247,204,49
2,50.20303481,25.73918569,63.27061348,3,79,247,204,49
3,47.98785207,68.54519027,72.17435931,3,79,247,204,49
4,58.11132356,22.43208888,51.62522023,3,79,247,204,49
5,26.17005572,39.29504973,56.87277052,3,79,247,204,49
6,42.27838844,63.17387764,27.83975676,3,79,247,204,49
7,20.34719082,58.67485189,47.08003873,3,79,247,204,49
8,77.58774394,51.08029729,44.4825345,3,79,247,204,49
9,28.38280276,39.26878152,32.31570503,3,79,247,204,49
10,45.22011313,72.80088785,32.38168034,3,79,247,204,49
11,41.6442157,66.49940317,30.77870749,3,79,247,204,49
12,60.70463228,72.63191315,63.39148836,3,79,247,204,49
13,63.30452597,69.04871261,34.85342374,3,79,247,204,49
14,49.1842852,24.85569023,31.27972814,3,79,247,204,49
15,25.131393,68.69547151,49.13475715,3,79,247,204,49
16,41.32934001,23.3943169,37.26150784,3,79,247,204,49
17,52.4478302,72.03057912,33.46841954,3,79,247,204,49
18,28.16578754,35.4295025,52.12652217,3,79,247,204,49
19,53.78303355,74.86168113,39.69324692,3,79,247,204,49
20,55.19019481,29.73004213,65.93582826,3,79,247,204,49
21,29.23062105,74.60689635,53.26544274,3,79,247,204,49
22,48.50768003,67.52382502,29.27915201,3,79,247,204,49
23,30.43488469,62.6326032,69.67881677,3,79,247,204,49
24,57.60267822,77.86673616,52.26404898,3,79,247,204,49
25,39.52044785,30.96554197,28.84438409,3,79,247,204,49
26,69.13063367,28.3733194,53.59646173,3,79,247,204,49
27,34.36547484,33.33495921,64.90545415,3,79,247,204,49
28,25.73377931,41.11028339,51.53182458,3,79,247,204,49
29,29.79879858,38.35490966,63.73592908,3,79,247,204,49
30,74.5098756,36.37983032,54.77119415,3,79,247,204,49
31,36.32841284,59.66695769,27.02454124,3,79,247,204,49
32,29.00487933,33.4891576,46.84395648,3,79,247,204,49
33,74.84052017,59.45795215,37.27641864,3,79,247,204,49
34,25.93078769,39.80509358,46.63826497,3,79,247,204,49
35,72.91516917,37.87090744,36.25679055,3,79,247,204,49
36,27.32817095,51.35459854,36.12583949,3,79,247,204,49
37,30.05148294,52.62677782,29.66017565,3,79,247,204,49
38,30.4511116,36.43845427,59.87732725,3,79,247,204,49
39,26.53950522,56.32368544,69.11977625,3,79,247,204,49
40,31.63983735,58.29246308,31.63598631,3,79,247,204,49
41,53.41611145,71.89855839,69.19185566,3,79,247,204,49
42,30.68802794,32.82613637,56.83359275,3,79,247,204,49
43,31.06786089,45.40258725,29.23504837,3,79,247,204,49
44,67.66600817,44.61312701,71.78309635,3,79,247,204,49
45,37.1185256,27.37632695,56.86927531,3,79,247,204,49
46,22.2871278,45.55485622,49.60702233,3,79,247,204,49
47,29.34686671,46.78502574,68.17441036,3,79,247,204,49
48,22.2983234,50.03991119,54.74833609,3,79,247,204,49
49,64.70864614,74.99230161,52.45100147,3,79,247,204,49
0,54.25328369,52.58065247,52.31129433,5,80,229,45,32
1,50.02923985,47.72903285,50.39192377,5,80,229,45,32
2,44.69513877,55.69428164,51.4536835,5,80,229,45,32
3,52.90204159,49.27308901,47.3222925,5,80,229,45,32
4,50.37527132,46.47004547,45.1899863,5,80,229,45,32
5,49.27492916,49.27975739,47.25658303,5,80,229,45,32
6,51.68063659,47.89550164,46.29356748,5,80,229,45,32
7,49.53990314,50.02129973,54.74364757,5,80,229,45,32
8,54.28237613,47.76421718,46.71039335,5,80,229,45,32
9,49.72446216,47.82383962,48.79036978,5,80,229,45,32
0,26.90800634,41.98392759,63.73963279,3,80,247,204,49
1,62.76503652,25.62291508,56.27944081,3,80,247,204,49
2,49.9894632,26.5385843,62.70905402,3,80,247,204,49
3,48.12547759,69.06069753,73.0201202,3,80,247,204,49
4,57.70933764,23.34343474,51.53658596,3,80,247,204,49
5,26.9587387,39.87831259,56.6783905,3,80,247,204,49
6,42.08817784,63.60593934,26.95819984,3,80,247,204,49
7,19.36970171,58.78222301,46.89841689,3,80,247,204,49
8,78.57038414,51.13040274,44.30390724,3,80,247,204,49
9,29.06818638,39.65722278,32.93162927,3,80,247,204,49
10,45.20534979,72.04803615,33.03970493,3,80,247,204,49
11,41.51294019,66.94867931,29.89501202,3,80,247,204,49
12,60.96241969,73.479321,63.85564953,3,80,247,204,49
13,62.73177038,68.38427961,35.33350689,3,80,247,204,49
14,49.09148969,25.67019027,31.85242236,3,80,247,204,49
15,24.29858388,69.23914803,49.03061875,3,80,247,204,49
16,41.50059238,24.29818287,37.65355239,3,80,247,204,49
17,52.20354867,71.19258436,33.95636555,3,80,247,204,49
18,28.94856824,35.96775017,51.93546765,3,80,247,204,49
19,54.16361825,75.64783166,39.20629453,3,80,247,204,49
20,55.41524744,28.93108647,66.49352099,3,80,247,204,49
21,28.59533176,75.37598665,53.33549725,3,80,247,204,49
22,48.42174228,66.75206257,29.90922933,3,80,247,204,49
23,29.84250698,62.91086979,70.43489636,3,80,247,204,49
24,57.21708204,76.94935592,52.16541294,3,80,247,204,49
25,39.75924897,31.62795336,29.55444408,3,80,247,204,49
26,68.41494056,29.05698297,53.45367694,3,80,247,204,49
27,33.74963187,32.65689069,65.306653,3,80,247,204,49
28,24.94451334,40.49623427,51.53352677,3,80,247,204,49
29,28.99636512,37.88022764,64.09756084,3,80,247,204,49
30,75.32712069,35.91394479,55.11040078,3,80,247,204,49
31,36.70716336,59.22593981,27.83820657,3,80,247,204,49
32,29.74497896,34.15284871,46.82338192,3,80,247,204,49
33,73.96010507,59.16368941,37.64827706,3,80,247,204,49
34,26.75656734,40.35384769,46.59388274,3,80,247,204,49
35,73.70342172,37.44730122,35.81045471,3,80,247,204,49
36,26.49928184,51.30446593,35.56867742,3,80,247,204,49
37,30.66801412,52.39199887,30.41168623,3,80,247,204,49
38,29.65710935,35.94260387,60.22902714,3,80,247,204,49
39,27.22530461,56.10772329,68.42476578,3,80,247,204,49
40,31.0906454,58.39513878,30.80662155,3,80,247,204,49
41,53.16947073,71.17478628,68.54740062,3,80,247,204,49
42,31.43267917,33.37442416,56.48181677,3,80,247,204,49
43,31.66045398,45.56490324,30.02402679,3,80,247,204,49
44,68.1929785,44.28451975,72.56688174,3,80,247,204,49
45,36.59347345,26.56522886,57.12703515,3,80,247,204,49
46,21.38286571,45.13626544,49.52280933,3,80,247,204,49
47,28.6082822,46.53168303,68.79915862,3,80,247,204,49
48,21.34110548,49.78501997,54.88531902,3,80,247,204,49
49,65.11919698,75.90413918,52.45150896,3,80,247,204,49
0,53.52780897,53.10774071,51.86872861,5,81,229,45,32
1,49.44225866,46.92112255,50.3396357,5,81,229,45,32
2,45.39712561,55.18425835,51.95076572,5,81,229,45,32
3,53.42015503,49.98621099,46.85004733,5,81,229,45,32
4,49.58340467,47.04537026,45.39479987,5,81,229,45,32
5,48.69403886,48.48023047,47.40930223,5,81,229,45,32
6,52.45279872,47.33449301,45.99518023,5,81,229,45,32
7,50.07430161,50.75683612,55.16006623,5,81,229,45,32
8,53.55690141,48.29130543,46.26782764,5,81,229,45,32
9,49.13748098,47.01592933,48.73808171,5,81,229,45,32
0,27.59044903,42.44417535,63.17179128,3,81,247,204,49
1,62.21441901,26.42415479,56.04527144,3,81,247,204,49
2,50.01479642,25.69928072,63.25212651,3,81,247,204,49
3,48.03578096,68.43357762,72.2463792,3,81,247,204,49
4,57.28677581,24.24721832,51.46863932,3,81,247,204,49
5,26.08378982,39.47280787,56.94302302,3,81,247,204,49
6,42.32243394,63.01040088,27.7266125,3,81,247,204,49
7,20.31247177,58.46588575,47.00384629,3,81,247,204,49
8,77.58464532,51.08065691,44.46466899,3,81,247,204,49
9,29.70817194,40.04331708,33.59597081,3,81,247,204,49
10,45.16161916,71.29816147,33.69983794,3,81,247,204,49
11,41.4773944,66.35383034,30.6980632,3,81,247,204,49
12,61.24934188,74.30477938,64.34175046,3,81,247,204,49
13,63.11250508,69.1331164,34.79102688,3,81,247,204,49
14,48.96871108,26.46220758,32.45044743,3,81,247,204,49
15,25.03884984,68.56753604,49.06133737,3,81,247,204,49
16,41.64231525,25.18856305,38.08614662,3,81,247,204,49
17,52.13936669,72.04772844,33.44196369,3,81,247,204,49
18,28.08895183,35.48530269,52.10370574,3,81,247,204,49
19,53.86238931,74.76761756,39.5730155,3,81,247,204,49
20,55.64818865,28.20965486,67.14565197,3,81,247,204,49
21,29.1430036,74.54668683,53.22451363,3,81,247,204,49
22,48.20344406,67.43734171,29.21443556,3,81,247,204,49
23,30.38218512,62.46253188,69.72233716,3,81,247,204,49
24,57.53704651,77.89674774,52.17386785,3,81,247,204,49
25,39.34300844,30.99192728,28.90466361,3,81,247,204,49
26,67.6712292,29.71354601,53.32790578,3,81,247,204,49
27,34.22219083,33.30815082,64.71289524,3,81,247,204,49
28,25.81516049,40.98559898,51.48356967,3,81,247,204,49
29,29.70727819,38.41534255,63.64121159,3,81,247,204,49
30,74.43717371,36.33122128,54.92634999,3,81,247,204,49
31,36.1849147,59.7160299,27.14030397,3,81,247,204,49
32,28.91871816,33.59174263,46.77385375,3,81,247,204,49
33,74.79490368,59.57668902,37.28421304,3,81,247,204,49
34,25.83063592,39.98802936,46.49992555,3,81,247,204,49
35,72.86601873,37.81403143,36.21575113,3,81,247,204,49
36,27.23740402,51.22600616,36.23876675,3,81,247,204,49
37,29.90009095,52.61300023,29.81047711,3,81,247,204,49
38,28.84961449,35.50388607,60.62333506,3,81,247,204,49
39,26.48216461,56.13459178,69.09336209,3,81,247,204,49
40,31.59256051,58.1628043,31.63974934,3,81,247,204,49
41,53.31369967,71.92738526,69.18989015,3,81,247,204,49
42,30.69270209,32.78333358,56.80282431,3,81,247,204,49
43,30.93149067,45.47789537,29.34502597,3,81,247,204,49
44,67.50827509,44.45925451,71.8593162,3,81,247,204,49
45,36.94552137,27.45358023,56.83225708,3,81,247,204,49
46,22.33431409,45.44211732,49.48815934,3,81,247,204,49
47,29.26632338,46.66957356,68.05891001,3,81,247,204,49
48,20.37364828,49.56062381,55.00225035,3,81,247,204,49
49,64.53219748,75.09942412,52.36282263,3,81,247,204,49
0,53.8135378,52.22835777,52.24957594,5,82,229,45,32
1,50.3224195,47.20710414,49.96078029,5,82,229,45,32
2,45.089789,56.13014318,51.84662111,5,82,229,45,32
3,52.59615095,49.71847583,47.34938205,5,82,229,45,32
4,49.85274459,46.21642723,44.90458618,5,82,229,45,32
5,49.6335813,48.78550632,47.56443651,5,82,229,45,32
6,52.15637708,48.24678503,46.2777709,5,82,229,45,32
7,49.18034668,50.46637256,54.81878114,5,82,229,45,32
8,53.84263024,47.41192249,46.64867496,5,82,229,45,32
9,50.01764182,47.30191092,48.3592263,5,82,229,45,32
0,26.78723405,41.99882363,63.56740162,3,82,247,204,49
1,62.62104095,25.56832914,56.36499174,3,82,247,204,49
2,49.86024903,26.55200024,62.75314301,3,82,247,204,49
3,48.16038305,68.93863754,73.10042182,3,82,247,204,49
4,57.54641212,23.2962577,51.63675503,3,82,247,204,49
5,26.87417491,40.05670427,56.75766824,3,82,247,204,49
6,42.58275313,62.40764956,28.48088352,3,82,247,204,49
7,21.25259073,58.13695079,47.09316667,3,82,247,204,49
8,78.56809611,51.2399114,44.37828294,3,82,247,204,49
9,28.85843167,39.79231862,33.13235324,3,82,247,204,49
10,45.16633226,71.93758192,32.93099513,3,82,247,204,49
11,41.31873722,66.77881025,29.806873,3,82,247,204,49
12,60.78355517,73.55135245,63.87764853,3,82,247,204,49
13,62.53803243,68.47418627,35.27661133,3,82,247,204,49
14,48.92136252,25.61531291,31.92079895,3,82,247,204,49
15,24.18981946,69.08119903,48.93765335,3,82,247,204,49
16,41.28313558,24.29901047,37.80385924,3,82,247,204,49
17,51.9883748,71.18723117,33.9285291,3,82,247,204,49
18,28.90960597,36.02365109,51.912113,3,82,247,204,49
19,54.23308946,75.53996053,39.05719796,3,82,247,204,49
20,55.31392836,28.92719037,66.53457681,3,82,247,204,49
21,28.4832418,75.29641385,53.27573634,3,82,247,204,49
22,48.27085013,66.70351514,29.89042002,3,82,247,204,49
23,29.76500729,62.71542798,70.46741104,3,82,247,204,49
24,57.14649875,76.98066127,52.08299412,3,82,247,204,49
25,38.90057612,30.37299847,28.2556792,3,82,247,204,49
26,68.3167689,28.97953562,53.53887317,3,82,247,204,49
27,33.61765532,32.61227844,65.10057869,3,82,247,204,49
28,25.03321053,40.36250147,51.46614121,3,82,247,204,49
29,28.91364821,37.92138552,63.99639874,3,82,247,204,49
30,75.26176413,35.88182789,55.27000127,3,82,247,204,49
31,36.63736919,59.31534087,27.93700544,3,82,247,204,49
32,28.06092317,33.08388184,46.85300666,3,82,247,204,49
33,73.91755391,59.2602441,37.64493454,3,82,247,204,49
34,24.8627148,39.74555441,46.56576329,3,82,247,204,49
35,73.66453356,37.40548601,35.77363721,3,82,247,204,49
36,26.37898646,51.22621218,35.72581524,3,82,247,204,49
37,30.50723501,52.3492065,30.56000293,3,82,247,204,49
38,29.59025669,35.99036255,60.1598809,3,82,247,204,49
39,27.15770762,55.9036545,68.39314097,3,82,247,204,49
40,31.03661607,58.23750274,30.81189311,3,82,247,204,49
41,53.65036415,72.5555685,69.89134781,3,82,247,204,49
42,31.44871409,33.32996308,56.44276594,3,82,247,204,49
43,30.15160064,45.44851143,28.71979951,3,82,247,204,49
44,66.81773967,44.60513731,71.15088198,3,82,247,204,49
45,36.39820705,26.66301098,57.10693379,3,82,247,204,49
46,23.23868529,45.8450309,49.48502949,3,82,247,204,49
47,28.52362064,46.39227031,68.66841435,3,82,247,204,49
48,21.35000517,49.56422679,54.78611557,3,82,247,204,49
49,63.94108257,74.29871038,52.2656595,3,82,247,204,49
0,54.09926664,53.10774071,51.86872861,5,83,229,45,32
1,49.42846458,47.49756771,50.30206537,5,83,229,45,32
2,44.79336735,55.21785116,51.56403044,5,83,229,45,32
3,53.5356934,49.41319999,47.19424777,5,83,229,45,32
4,50.1220845,47.04537026,45.39479987,5,83,229,45,32
5,48.80957722,49.05324148,47.0651018,5,83,229,45,32
6,51.84904047,47.3009002,46.3819155,5,83,229,45,32
7,50.06050752,50.18039097,55.19763655,5,83,229,45,32
8,54.12835908,48.29130543,46.26782764,5,83,229,45,32
9,49.12368689,47.59237448,48.70051138,5,83,229,45,32
0,27.4431571,42.37410853,62.91247705,3,83,247,204,49
1,62.06115925,26.35955835,56.11904697,3,83,247,204,49
2,49.8608155,25.6384567,63.15988358,3,83,247,204,49
3,48.06879708,68.3125285,72.32608373,3,83,247,204,49
4,57.13402667,24.202278,51.5415423,3,83,247,204,49
5,26.00580055,39.6418119,57.02931192,3,83,247,204,49
6,42.3566142,62.91491789,27.64929466,3,83,247,204,49
7,20.27699026,58.24609648,46.90266484,3,83,247,204,49
8,79.55781595,51.3634822,44.3062767,3,83,247,204,49
9,29.5394955,40.1643086,33.76304772,3,83,247,204,49
10,45.02394616,71.19190033,33.58190616,3,83,247,204,49
11,41.1686582,67.23433092,28.92938955,3,83,247,204,49
12,61.04085533,74.38491194,64.36649944,3,83,247,204,49
13,62.89149695,69.23213585,34.72836389,3,83,247,204,49
14,48.8115466,26.42304557,32.50002983,3,83,247,204,49
15,23.36005674,69.62818984,48.82677104,3,83,247,204,49
16,41.44443805,25.20170859,38.20275473,3,83,247,204,49
17,52.28499042,71.82054206,33.21373088,3,83,247,204,49
18,28.08996202,35.46770326,52.05033677,3,83,247,204,49
19,53.92048281,74.66076804,39.41677776,3,83,247,204,49
20,55.51872657,28.05849722,66.98560886,3,83,247,204,49
21,29.03107472,74.46885745,53.1531415,3,83,247,204,49
22,48.33098123,67.29865951,29.08905404,3,83,247,204,49
23,30.29903331,62.27817791,69.74378918,3,83,247,204,49
24,57.2567173,77.97456287,52.08638184,3,83,247,204,49
25,39.14213812,31.02871103,28.97100349,3,83,247,204,49
26,67.58592427,29.64642741,53.39354092,3,83,247,204,49
27,34.08259863,33.26937817,64.50724264,3,83,247,204,49
28,24.23804352,39.75614371,51.45984043,3,83,247,204,49
29,29.61688965,38.46585236,63.53922553,3,83,247,204,49
30,74.37427822,36.29858139,55.07331558,3,83,247,204,49
31,36.14269427,59.72614855,27.17115051,3,83,247,204,49
32,28.82098035,33.73181396,46.80303612,3,83,247,204,49
33,74.73908927,59.69127138,37.2717119,3,83,247,204,49
34,25.80287795,40.0650856,46.44747099,3,83,247,204,49
35,74.45151012,36.96004044,35.34673425,3,83,247,204,49
36,25.63258193,51.05151535,35.0836616,3,83,247,204,49
37,29.77036685,52.47815933,29.89637917,3,83,247,204,49
38,28.78940672,35.53402638,60.54769092,3,83,247,204,49
39,26.4322792,55.92153982,69.08120618,3,83,247,204,49
40,31.5524465,58.01639337,31.63955827,3,83,247,204,49
41,53.38710919,71.85044355,69.23294396,3,83,247,204,49
42,30.70067375,32.7332278,56.73318398,3,83,247,204,49
43,30.76144818,45.60439473,29.49683643,3,83,247,204,49
44,67.42876944,44.30836152,71.88475305,3,83,247,204,49
45,36.76488384,27.54233992,56.80307734,3,83,247,204,49
46,22.33001125,45.43969084,49.38497488,3,83,247,204,49
47,29.18128071,46.53558359,67.92885737,3,83,247,204,49
48,20.38797266,49.32545153,54.91832686,3,83,247,204,49
49,64.34985981,75.21127496,52.27693127,3,83,247,204,49
0,53.37379191,52.58065247,52.31129433,5,84,229,45,32
1,49.96286304,46.76203132,49.88564671,5,84,229,45,32
2,45.56552949,55.77885979,51.86241769,5,84,229,45,32
3,52.95480309,50.21272691,47.04152856,5,84,229,45,32
4,49.33021786,46.47004547,45.1899863,5,84,229,45,32
5,49.32769067,48.3401195,47.53734697,5,84,229,45,32
6,52.5510273,47.81092349,45.88483329,5,84,229,45,32
7,49.47352633,50.98830126,55.24992463,5,84,229,45,32
8,53.40288435,47.76421718,46.71039335,5,84,229,45,32
9,49.65808536,46.8568381,48.28409272,5,84,229,45,32
0,26.55023222,42.03396242,63.20741056,3,84,247,204,49
1,62.47599509,25.50813264,56.4399605,3,84,247,204,49
2,49.84697026,24.79332844,63.69426784,3,84,247,204,49
3,48.08976068,68.93480996,73.10859655,3,84,247,204,49
4,57.38717175,23.25198652,51.7228257,3,84,247,204,49
5,26.78706789,40.18753022,56.72630557,3,84,247,204,49
6,42.52142554,62.29011567,28.41248494,3,84,247,204,49
7,21.22542207,57.94476279,47.00102697,3,84,247,204,49
8,78.56930739,51.30941888,44.44744322,3,84,247,204,49
9,28.69770433,39.90495878,33.28962898,3,84,247,204,49
10,44.99875819,71.83047212,32.81275622,3,84,247,204,49
11,41.3020357,66.69209839,29.75896433,3,84,247,204,49
12,60.58247401,73.62555999,63.9046865,3,84,247,204,49
13,63.28114994,70.00711254,34.23078808,3,84,247,204,49
14,48.78158366,25.57657565,31.96843703,3,84,247,204,49
15,24.10718416,68.96378202,48.8458197,3,84,247,204,49
16,41.10287265,24.30700536,37.91493671,3,84,247,204,49
17,52.04170708,71.03908849,33.78831207,3,84,247,204,49
18,27.21567151,35.01412382,52.22320027,3,84,247,204,49
19,54.27108645,75.43958549,38.89666195,3,84,247,204,49
20,55.18959874,28.79283561,66.39195744,3,84,247,204,49
21,28.36300514,75.21148838,53.19985701,3,84,247,204,49
22,48.27697847,66.57778401,29.7800115,3,84,247,204,49
23,29.66853783,62.53387081,70.47665792,3,84,247,204,49
24,56.89218595,77.04720543,52.00197171,3,84,247,204,49
25,38.71784284,30.40328533,28.31616289,3,84,247,204,49
26,68.22363701,28.91571536,53.6372259,3,84,247,204,49
27,34.73907354,33.78917512,63.96056923,3,84,247,204,49
28,25.11570534,40.23280473,51.40980032,3,84,247,204,49
29,28.81622276,37.96412438,63.86664203,3,84,247,204,49
30,73.47495909,36.69751889,54.89422349,3,84,247,204,49
31,36.51897217,59.27938336,27.9828252,3,84,247,204,49
32,27.97165381,33.20395061,46.80520717,3,84,247,204,49
33,73.86481121,59.36712997,37.63305691,3,84,247,204,49
34,24.84554065,39.7770544,46.42416151,3,84,247,204,49
35,73.60956711,37.31480856,35.7532703,3,84,247,204,49
36,26.3607261,50.9707592,35.76431167,3,84,247,204,49
37,30.45479819,52.3486243,30.613857,3,84,247,204,49
38,29.53449295,36.01814108,60.08891051,3,84,247,204,49
39,27.11140913,55.69646945,68.38254612,3,84,247,204,49
40,30.98205329,58.09900598,30.82235161,3,84,247,204,49
41,53.70418598,72.48979954,69.93343395,3,84,247,204,49
42,29.92319686,32.16664295,57.00615158,3,84,247,204,49
43,29.99145198,45.56785003,28.85983538,3,84,247,204,49
44,66.74052716,44.47124312,71.17779326,3,84,247,204,49
45,36.22867541,26.75916043,57.11789538,3,84,247,204,49
46,23.24779391,45.83643445,49.40139116,3,84,247,204,49
47,28.424296,46.24962336,68.51639536,3,84,247,204,49
48,21.36547765,49.3398755,54.70790835,3,84,247,204,49
49,63.77322123,74.39858461,52.19313184,3,84,247,204,49
0,54.37379191,52.58065247,52.31129433,5,85,229,45,32
1,49.96286304,47.63938652,50.3654882,5,85,229,45,32
2,44.6711023,55.77885979,51.4152041,5,85,229,45,32
3,52.95480309,49.24518869,47.2942533,5,85,229,45,32
4,50.33021786,46.47004547,45.1899863,5,85,229,45,32
5,49.32769067,49.30765772,47.28462223,5,85,229,45,32
6,51.65660011,47.81092349,46.33204688,5,85,229,45,32
